Export;EXP-2024-001 (2024-08-26T10:53:41+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-06-17T12:00:00+01:00;2024-06-17T13:00:00+01:00;4.27;2.22;3.98;12.35;6.16;4.49;3.78;5.72;10.16;17.03;6.27;9.13;2.74;1.69;5.66;2.83;7.98;7.63;3.07;4.29;2.92;13.61;6.61;11.19;18.15;3.93;12.05;4.98;4.36;9.28;13.9;13.92;4.96;3.82;4.78;2.91;;3.85;;4.3;5.64;1.57;5.58;11.05;3.41
NO2;uur;µg/m³;2024-06-17T13:00:00+01:00;2024-06-17T14:00:00+01:00;4.53;2.36;4.21;16.15;4.63;6.65;2.95;7.14;9.24;20.82;5.93;7.86;2.7;2.95;4.07;4.78;3.15;12.55;3.04;3.67;4.66;9.06;8.64;7.66;12.55;3.68;11.21;4.48;3.6;12.21;10.53;11.86;4.54;4.04;3.39;3.56;;4.85;;8.05;2.14;1.7;4.82;12.26;4.01
NO2;uur;µg/m³;2024-06-17T14:00:00+01:00;2024-06-17T15:00:00+01:00;5.12;2.74;3.52;9.94;3.25;5.98;3.04;7.03;16.14;23.59;5.54;7.1;4.95;5.7;2.45;5.04;2.6;10.52;2.32;4.77;3.92;10.82;9.8;8.23;12.93;3.22;14.36;3.59;2.34;11.76;10.65;13.7;4.85;3.1;6.63;2.88;26.86;8.07;;8.14;1.28;1.69;2.54;11.97;4.19
NO2;uur;µg/m³;2024-06-17T15:00:00+01:00;2024-06-17T16:00:00+01:00;3.28;3.15;2.98;10.35;3.37;5.22;3.73;9.24;14.8;24.46;4.87;6.64;2.59;3.77;1.52;5.64;2.63;9.88;2;4.67;2.32;10.33;8.19;7.97;12.46;2.68;11.62;3.06;2.67;11.51;11.04;14.14;4.81;3.55;4.85;4.26;18.56;7.47;;3.57;0.99;2.67;1.77;19.09;5.18
NO2;uur;µg/m³;2024-06-17T16:00:00+01:00;2024-06-17T17:00:00+01:00;4.06;4.29;2.39;12.84;3.1;5.55;3.48;11.07;20.23;20.29;4.61;5.41;3.46;3.05;1.49;4.92;4.92;9.16;1.68;4.19;1.52;10.68;6.7;7.75;13.92;5.57;9.63;2.72;3.24;12.77;10.69;12.49;4.41;3.66;5.92;2.7;18.86;6.3;;2.66;0.67;3.2;1.57;13.46;4.38
NO2;uur;µg/m³;2024-06-17T17:00:00+01:00;2024-06-17T18:00:00+01:00;3.83;4.5;2.23;8.51;2.78;6.22;2.53;9.38;13.29;13.53;3.8;5.28;2.95;2.99;1.22;7.61;7.5;11.56;1.72;3.72;3.23;14.36;6.36;8.14;16.27;9;10.47;3.06;2.45;10.34;12.58;11.85;4.73;6.34;4.65;2.11;16.53;5.33;;3.2;0.82;3.41;1.63;6.16;2.96
NO2;uur;µg/m³;2024-06-17T18:00:00+01:00;2024-06-17T19:00:00+01:00;3.85;5.34;2.33;10.51;2.97;8.27;3.05;10.39;10.89;9.39;4.25;6.32;3.5;6.12;3.02;13.97;6.87;13.16;2.01;4.74;1.87;13.85;10.92;6.74;14.47;3.43;8.76;3.17;2.63;9.5;11.17;13.25;4.77;7.16;3.44;3.53;18.91;7.21;;3.32;0.65;2;1.25;4.26;2.36
NO2;uur;µg/m³;2024-06-17T19:00:00+01:00;2024-06-17T20:00:00+01:00;6.01;8.84;2.9;13.45;4.2;8.35;3.64;13.61;14.07;9.75;5.07;5.75;5.42;9.27;2.12;12.18;7.61;15.82;2.58;5.05;2.58;14.72;21.26;11.45;24.36;11.45;7.21;3.54;3.47;9.87;13.99;14.34;5.57;6.02;3.37;3.68;20.22;8.85;;3.14;1.64;1.5;1.93;4.68;3.7
NO2;uur;µg/m³;2024-06-17T20:00:00+01:00;2024-06-17T21:00:00+01:00;8.96;13.76;3.81;29.73;9.13;8.04;3.66;14.66;38.69;12.85;5.2;8.18;8.32;18.1;3.72;13.98;18.74;12.92;3.33;6.85;7;25.23;19.78;24.48;34.45;3.54;15.94;3.7;5.57;13.74;27.48;20.51;9.53;7.42;5.36;4.84;18.57;12.06;;4.19;3.55;2.54;1.92;5.89;5
NO2;uur;µg/m³;2024-06-17T21:00:00+01:00;2024-06-17T22:00:00+01:00;8.76;16.77;5.52;41.51;23.23;69.28;4.04;30.14;48.77;13.66;10.05;11.51;20.82;13.05;4.65;21.27;25.59;27.52;6.34;6.33;7.99;30.25;33.72;28.82;38.17;7.07;20.09;4.42;6.33;25.02;30.56;24.93;10.72;6.75;6.73;10.09;32.79;23.76;;5.1;3.84;3.82;2.62;11.55;6.73
NO2;uur;µg/m³;2024-06-17T22:00:00+01:00;2024-06-17T23:00:00+01:00;8.55;12.9;4.55;34.83;18.33;41.32;5.29;31.2;31.82;46.91;18.32;8.31;23.15;15.3;4.07;33.44;27.04;11.77;10.46;9.31;7.4;36.7;55.45;40.18;45.01;11.3;22.09;5.56;7.33;22.32;57.41;26.17;13.27;6.8;5.26;11.35;59.28;27.79;;6.45;8.41;5.23;4.76;16.39;7.12
NO2;uur;µg/m³;2024-06-17T23:00:00+01:00;2024-06-18T00:00:00+01:00;6.6;10.65;4.5;28.12;23.86;25.05;6.4;34.12;22.53;57.25;30.15;10.93;17.31;15.53;11.24;31.56;34.95;20.4;15.99;12.12;6.59;39.12;59.5;35.5;49.37;14.45;16.72;5.25;6.28;19.98;54.74;24.94;14.18;9.79;5.81;8.29;49.86;37;;6.98;3.72;5.08;4.34;18.79;6.99
NO2;uur;µg/m³;2024-06-18T00:00:00+01:00;2024-06-18T01:00:00+01:00;9.7;15.06;4.14;21.5;14.81;30.26;5.81;37.17;23.31;45.85;30.38;21.15;16.8;17.23;7.58;27.12;60.7;50.55;;9.57;8.98;55.68;48.64;40.63;55.55;9.21;13.65;5.84;7.27;32.77;39.21;44.88;26.89;8.68;7.73;5.55;20.02;17.19;;8.4;3.1;4.7;6;8.89;7.6
NO2;uur;µg/m³;2024-06-18T01:00:00+01:00;2024-06-18T02:00:00+01:00;9.42;27.07;4.04;20.38;13.07;44.92;5.4;22.78;27.97;34.69;21.02;12.76;21.28;20.69;10.05;31.67;74.29;54.36;15.34;11.05;7.69;65.56;43.7;37.76;60.17;11.31;13.54;6.25;7.09;26.2;39.79;41.27;23.69;7.24;9.42;5.53;20.56;12.19;;8.08;2.43;4.72;4.33;8.83;6.6
NO2;uur;µg/m³;2024-06-18T02:00:00+01:00;2024-06-18T03:00:00+01:00;9.88;23.26;3.71;15.61;9.82;38.8;5.34;20.8;24.5;35.95;12.35;12.62;18.81;12.58;19.15;30.82;63.49;48.81;16.68;20.37;7.67;52.05;37.34;35.72;45.98;11.45;11.44;5.56;6.5;22.93;34.09;20.13;20.95;6.38;8.4;6.78;15.85;11.46;;7.94;2.87;4.88;4.77;7.35;5.81
NO2;uur;µg/m³;2024-06-18T03:00:00+01:00;2024-06-18T04:00:00+01:00;10.84;17.73;3.1;15.78;8.48;24.15;6.86;19.32;18.68;34.86;15.83;13.3;15.97;10.63;18.61;21.03;52.96;35.34;22.4;16.89;8.08;47.91;30.34;37.08;47.45;16.64;13.75;8.09;6.86;20.25;26.85;25.87;19.53;7.67;7.2;6.48;17.17;11.5;;8.97;2.96;4.93;4.57;9;6.55
NO2;uur;µg/m³;2024-06-18T04:00:00+01:00;2024-06-18T05:00:00+01:00;12.88;32.34;3.12;21.78;7.75;28.25;6.82;19.82;24.22;38.74;16.75;16.7;12.23;14.59;19.73;20.68;58.85;42.91;21.98;19.59;9.36;48.08;24.95;38.54;57.3;23.06;15.38;10.77;9.49;19.55;22.49;25.37;17.34;11.24;7.81;6.41;51.72;40.14;;8.07;4.21;5.76;6.21;16.23;8.22
NO2;uur;µg/m³;2024-06-18T05:00:00+01:00;2024-06-18T06:00:00+01:00;14.06;24.42;2.83;25.31;9.13;23.74;6.6;20.16;39.23;36.71;16.53;25.05;9.29;20.1;18.57;18.72;60.96;55.82;32.7;23.41;8.91;50.69;30.52;48.4;62.04;49.58;26.94;8.7;10.74;28.83;40.31;26.02;18.98;28.79;7.14;6.78;56.7;38.38;;12.5;5.24;3.88;5.45;22.95;10.65
NO2;uur;µg/m³;2024-06-18T06:00:00+01:00;2024-06-18T07:00:00+01:00;15.33;25.41;5.52;37.48;13.66;13.88;7.15;19.42;44.77;32.93;25.64;26.88;12.31;31.01;20.6;31.75;53.24;60.94;39.5;43.92;13.8;58.08;38.63;53.94;66.05;26.77;31.36;8.02;14.53;36.97;53.59;23.16;35.84;23.16;13.52;10.46;57.4;45.46;;9.62;5.85;8.11;5.95;35.56;20.55
NO2;uur;µg/m³;2024-06-18T07:00:00+01:00;2024-06-18T08:00:00+01:00;13.57;17.29;13.34;35.51;17.32;12.31;14.24;23;35.66;24.89;21.91;30.12;21.81;27.13;19.06;24.5;59.14;62.95;45.74;40.06;19.66;54.09;46.36;60.02;67.69;21.68;34.7;11.35;18.33;38.76;53.28;23.32;42.65;23.53;16.35;13.74;58.01;44.48;;5.57;6.01;9.36;5.17;26.83;11.7
NO2;uur;µg/m³;2024-06-18T08:00:00+01:00;2024-06-18T09:00:00+01:00;11.13;14.49;12.73;26.71;16.63;11.01;13.42;14.07;17.11;27.85;20.72;26.92;15.55;22.77;13.06;30.87;34.81;44.06;36.99;30.2;23.49;43.47;36.23;50.78;58.82;15.09;36.87;7.99;17.53;27.81;34.22;10.58;26.8;14.73;19.36;7.49;61.34;45.76;;9.8;5.19;5.49;7.1;19.61;6.32
NO2;uur;µg/m³;2024-06-18T09:00:00+01:00;2024-06-18T10:00:00+01:00;13.41;20.39;10.46;19.82;11.66;19.09;12.68;8;12.73;21.35;12.98;26.9;9.48;8.81;13.83;23.26;42.99;34.66;18.74;20.8;12.93;26.65;15.22;42.82;40.78;13.55;38.4;4.99;16.95;17.79;23.47;11.91;14.77;13.92;20.29;9.17;58.49;42;;10.13;5.4;4.46;5.11;20.71;4.68
NO2;uur;µg/m³;2024-06-18T10:00:00+01:00;2024-06-18T11:00:00+01:00;15.02;7.7;10.42;19.03;11.4;7.34;11.5;;;13.07;7.54;15;8.96;7.99;20.8;27.42;22.91;30.79;18.76;19.9;10.97;22.41;14.62;37.36;39.21;14.87;37.64;6.69;8.65;16.53;23.61;10.3;16;12.49;15.65;7.61;52.59;38.21;;6.02;4.11;4.38;4;17.66;3.35
NO2;uur;µg/m³;2024-06-18T11:00:00+01:00;2024-06-18T12:00:00+01:00;18.93;4.49;11.4;19.53;9.84;6;15.07;;;21.79;8.74;14.31;10.51;13.36;15.57;19.45;19.5;22.68;14.03;20.42;32.01;17.86;8.79;29.78;39.37;11.99;41.93;4.92;11.16;11.48;26.1;13.83;12.49;13.92;;6.3;30.93;18.13;;4.9;3.01;4.25;3.08;16.6;3.2
NO2;uur;µg/m³;2024-06-18T12:00:00+01:00;2024-06-18T13:00:00+01:00;16.22;7.38;12.11;20.1;9.9;11.83;12.05;;;16.76;8.79;14.63;12.74;13.68;7.57;17.37;13.23;22.95;16.65;12.78;36.67;20.23;8.76;22.16;42.89;6.66;35.96;5.17;11.1;12.49;25.61;11.46;14.19;14.35;;6.31;28.06;13.49;;4.73;4.84;4.47;2.59;17.19;2.47
NO2;uur;µg/m³;2024-06-18T13:00:00+01:00;2024-06-18T14:00:00+01:00;24.77;6.99;13.09;19.55;10.93;11.05;5.56;19.67;;18.66;9.31;9.03;11.99;11.48;9.76;32.18;12.64;24.26;16.45;13.18;18.98;23.28;11.83;31.7;40.23;4.34;31.07;4.36;8.59;12.34;24.07;7.55;12.93;14.25;;10.47;24.93;16.84;;5.64;4.48;3.81;3.5;19.71;2.36
NO2;uur;µg/m³;2024-06-18T14:00:00+01:00;2024-06-18T15:00:00+01:00;26;4.95;15.44;14.21;4.94;12.64;5.62;21.58;;18.06;8.49;8.91;13.1;10.22;10.51;20.18;14.85;32.26;17.24;13.28;15.04;25.45;12.82;39.78;44.67;3.82;29.39;2.54;6.96;10.15;27.64;9.65;12.25;10.77;;6.05;26.64;13.82;;8.53;2.9;2.55;3.86;18.57;3.15
NO2;uur;µg/m³;2024-06-18T15:00:00+01:00;2024-06-18T16:00:00+01:00;18.24;3.76;19.65;24.45;15.97;34.68;8.02;21.25;;17.65;11.86;12.29;15.55;8.79;9.81;10.75;18.03;27.67;22.91;14.25;21;23.28;19.24;34.24;66.81;5.55;32.54;2.35;6.63;15.14;20.77;9.75;13.33;12.31;;10.17;36.57;20.52;;4.03;5.39;3.67;3.55;22.23;4.63
NO2;uur;µg/m³;2024-06-18T16:00:00+01:00;2024-06-18T17:00:00+01:00;12.69;4.96;18.76;27.57;19.29;32.15;8.56;19.97;26.33;18.72;13.58;20.52;13.21;8.43;10.2;15.66;18.97;22.83;20.34;13.88;18.31;25.05;14.69;28.5;57.85;4.52;25.4;2.76;7.28;15.53;28.41;15.38;14.7;10.83;;8.71;44.02;19.91;;3.09;5.93;2.61;3.49;15.53;4.6
NO2;uur;µg/m³;2024-06-18T17:00:00+01:00;2024-06-18T18:00:00+01:00;10.84;6.68;13.84;24.62;16.17;39.9;8.45;21.44;17.46;13.01;8.46;16.72;11.69;8.86;21.47;33.77;20.89;16.36;17.62;11.83;14.63;22.77;10.64;18.31;39.25;3.91;21.96;4.11;8.18;7.6;18.87;5.99;9.02;6.9;6.11;3.97;41.42;19.65;;3.77;3.98;2.96;4.6;20.15;5.7
NO2;uur;µg/m³;2024-06-18T18:00:00+01:00;2024-06-18T19:00:00+01:00;8.76;7.32;12.48;20.87;11.46;33.64;7.57;14.38;;12.77;8.89;13.55;9.68;10.34;22.69;20.75;17.8;10.63;19.85;8.58;12.01;23.84;20.06;22.33;21.26;3.26;10.2;3.52;5.4;10.35;13.14;6.93;7.92;10.17;4.68;3.1;25.96;20.09;;5.43;4.14;2.69;3.64;24.12;7.22
NO2;uur;µg/m³;2024-06-18T19:00:00+01:00;2024-06-18T20:00:00+01:00;7.87;7.61;10.46;16.08;10.33;58.36;8.07;16.64;15.24;21.73;10.4;14.41;10.52;11.33;38.83;34.7;10.44;12.23;21.82;10.37;6.41;12.73;18.3;26.67;14.48;2.85;8.24;2.72;5.44;9.29;17.57;4.96;9.76;7.35;3.76;3.41;30.77;17.54;;6.31;2.59;2.52;11.73;20.86;7.76
NO2;uur;µg/m³;2024-06-18T20:00:00+01:00;2024-06-18T21:00:00+01:00;6.74;6.36;9.28;14.83;10.27;43.91;8.6;17.96;15.49;18.88;10.52;13.82;10.12;8.09;31.83;29.08;8.88;14.21;20.29;12.4;7.18;12.73;17.2;25.81;14.49;4.6;16.69;2.46;6.13;8.71;14.39;9.03;8.78;7.08;4.7;3.52;27.18;14.85;;5.88;1.73;2.97;6.67;19.88;10.26
NO2;uur;µg/m³;2024-06-18T21:00:00+01:00;2024-06-18T22:00:00+01:00;5.77;6.97;7.74;13.25;9.48;28.48;8.41;18.65;17.16;11.96;11.73;14.15;12.72;13.31;31.45;32.09;8.53;17.73;18.45;15.24;8.84;15.44;20.68;24.13;15.99;3.6;16.66;5.27;8.55;18.03;12.71;17.85;11.66;8.43;4.44;4.28;31.23;12.41;;5.32;3.17;3.23;2.58;13.87;4.38
NO2;uur;µg/m³;2024-06-18T22:00:00+01:00;2024-06-18T23:00:00+01:00;5.35;6.08;5.77;10.16;8.34;25.21;7.54;12.66;13.74;13.37;11.17;15;10.62;9.91;24.6;38.58;10.76;16.3;23;17.15;6.37;15.31;23.81;21.24;21.92;4.95;5.68;5.95;6.33;15.74;19.99;32.18;10.42;12.04;4.85;5;33.35;18.19;;4.9;5.57;3.94;2.09;7.68;3.71
NO2;uur;µg/m³;2024-06-18T23:00:00+01:00;2024-06-19T00:00:00+01:00;5.64;4.78;5.64;10.5;9.44;13.12;7.98;10.4;10.14;14.45;9.61;16.22;8.75;26.61;19.95;47.29;11.36;24.77;27.68;17.85;5.96;12.22;32.96;20.66;25.36;4.46;9.78;3.17;5.06;16.54;18.85;22.32;8.04;9.87;5.32;5.39;32.61;18.44;;6.66;3.71;3.71;1.47;5.33;2.57
NO2;uur;µg/m³;2024-06-19T00:00:00+01:00;2024-06-19T01:00:00+01:00;7.4;6.16;7.78;9.13;8.99;11.42;8.86;10.11;9.8;23.37;11.56;11.95;8.59;9.75;10.86;24.31;4.5;25.61;32.8;14.45;14.23;6.23;9.07;18.56;6.41;1.45;7.83;4.91;10.69;11.09;17.1;21.92;10.07;8.58;5.12;6.52;22.12;13.85;;6.46;3.37;3.43;2.24;4.94;1.75
NO2;uur;µg/m³;2024-06-19T01:00:00+01:00;2024-06-19T02:00:00+01:00;5.55;6.3;6.39;7.53;7.67;15.52;9.79;9.47;9.22;15.92;13.07;16.65;7.76;14.12;9.78;17.08;4.8;16.25;32.64;13.12;27.85;6.16;8.76;9.92;6.91;1.45;6.9;4.03;7.4;3.5;6.8;17.51;4.13;8.35;5.2;7.1;22;14.19;;4.24;2.47;2.25;2.77;5.87;2.17
NO2;uur;µg/m³;2024-06-19T02:00:00+01:00;2024-06-19T03:00:00+01:00;6.23;7.22;4.48;5.88;5.23;13;11.67;8.93;8.76;16.02;10.32;29.91;7.01;21.23;8.05;13.47;9.85;11.38;32.85;15.81;39.48;9.1;11.56;8.3;11.35;1.5;8.26;2.48;6.1;3.34;5.17;12.99;3.6;6.37;5.05;7.13;13.76;10.81;;3.19;2.5;2.15;2.56;4.62;2.14
NO2;uur;µg/m³;2024-06-19T03:00:00+01:00;2024-06-19T04:00:00+01:00;5.96;12.68;3.66;4.77;4.09;11.26;16.53;8.63;7.64;11.55;8.08;12.58;7.5;15.27;5.26;14.04;12.92;10.12;25.08;10.91;10.02;10.58;14.83;11.22;12.17;1.84;5.55;1.79;3.73;3.47;5.14;3.85;4.03;6.05;4.76;4.55;17.82;13.98;;2.98;2.65;1.93;2.22;3.79;2.25
NO2;uur;µg/m³;2024-06-19T04:00:00+01:00;2024-06-19T05:00:00+01:00;3.35;10.55;4.45;6.53;4.37;10.99;18.1;11.07;10.25;8.88;6.3;8.7;6.47;17.14;8.81;16.9;15.04;11.37;15.16;10.87;4.92;15.7;18.2;18.93;18.28;2.32;5.12;2.25;2.75;2.35;3.47;4.61;3.72;6.08;3.68;3.17;12.96;7.19;;5.65;2.66;2.12;2.02;7.29;2.32
NO2;uur;µg/m³;2024-06-19T05:00:00+01:00;2024-06-19T06:00:00+01:00;4.89;9.31;4.41;12.28;6.16;21.1;10.46;12.4;12.98;9.06;7.83;8.53;9.35;9.16;11.99;12.65;13.75;17.85;15.24;10.76;5.93;12.72;18.89;25.84;19.19;3.27;11.78;2.65;4.35;3.35;6.68;7.96;4.29;4.64;3.29;3.54;21.37;9.18;;3.1;2.51;3.06;2.53;13.93;3.05
NO2;uur;µg/m³;2024-06-19T06:00:00+01:00;2024-06-19T07:00:00+01:00;5.66;7.52;5.59;18.76;8.02;27.27;8.63;13.46;15.46;10.67;8.5;9.54;8.72;7.22;9.87;10.41;16.63;26.75;11.01;12.08;11.88;17.35;9.54;20.81;24.2;2.39;14.39;2.76;4.16;5.4;11.82;5.09;8.84;3.99;3.86;3.76;26.98;10.31;;4.51;3.55;3.45;3.13;18.2;3.48
NO2;uur;µg/m³;2024-06-19T07:00:00+01:00;2024-06-19T08:00:00+01:00;5.59;6.55;5.42;20.15;5.41;35.86;8.91;14.09;22.18;10.51;9.18;8.7;9.45;5.39;9.69;7.9;21.51;27.64;8.06;8.16;2.87;20.48;8.31;16.19;24.64;1.64;10.41;1.97;3.93;4.56;9.7;3.01;5.86;3.04;4.14;2.91;28.74;14.47;;2.15;2.41;3.36;2.77;13.06;2.79
NO2;uur;µg/m³;2024-06-19T08:00:00+01:00;2024-06-19T09:00:00+01:00;6.56;7.8;5.02;14.99;6.16;32.56;8.6;12.14;13.29;8.15;6.63;5.63;7.36;4.43;8.31;6.48;10.37;14.88;6.72;5.06;4.69;13.95;7.13;12.37;10.91;2.22;6.31;1.93;2.72;3.27;7.22;2.44;4.65;2.81;3.4;2.07;23.84;10.88;;1.76;2.23;2.36;2.15;15.02;3.07
NO2;uur;µg/m³;2024-06-19T09:00:00+01:00;2024-06-19T10:00:00+01:00;4.65;4.63;5.66;14.18;6.12;34.67;2.94;11.89;12.94;6.95;5.33;5.72;6.48;2.12;7.51;8.27;6.39;15.64;4.02;4;2.92;10.53;6.26;15.45;8.43;1.85;7.49;2.12;2.94;2.66;7.31;1.99;3.17;3.14;1.86;1.63;24.26;8.06;;1.56;2.33;2.15;2.34;16.23;1.93
NO2;uur;µg/m³;2024-06-19T10:00:00+01:00;2024-06-19T11:00:00+01:00;6.6;3.51;5.91;16.7;6.62;25.99;2.22;9.08;10.89;5.16;2.81;3.41;5.07;2.37;5.94;7.8;2.45;16.33;5.28;8.27;1.27;7.48;6.53;16.47;5.48;1.86;10.2;1.91;2.42;2.9;7.91;2.25;3.08;4.45;1.54;2.15;22.38;6.97;;1.41;1.8;2.8;1.7;9.09;0.66
NO2;uur;µg/m³;2024-06-19T11:00:00+01:00;2024-06-19T12:00:00+01:00;4.21;2.59;4.58;18.38;5.58;14.66;1.09;11.27;8.79;5.3;2.52;4.18;4.11;1.4;5.02;5.86;3.03;11.71;5.14;3.25;1.19;5.97;4.18;14.23;3.2;1.84;10.61;1.91;1.95;2.65;6.06;1.08;2.86;6.28;1.48;1.89;20.98;;;1.48;1.54;1.36;1.44;10.04;0.66
NO2;uur;µg/m³;2024-06-19T12:00:00+01:00;2024-06-19T13:00:00+01:00;3.17;3.83;3.53;12.74;5.32;10.07;0.44;10.06;10.63;5.22;3.27;4.71;3.42;0.93;3.76;5.25;2.38;12.76;4.61;3.39;1.5;6.46;3.63;10.28;2.44;1.26;16.75;1.83;2.08;2.15;6.97;1.59;2.09;4.33;1.5;1.03;21.02;;;1.84;0.97;1.17;1.54;9.44;0.65
NO2;uur;µg/m³;2024-06-19T13:00:00+01:00;2024-06-19T14:00:00+01:00;2.95;2.74;3.23;11.58;3.92;7.1;0.44;7.6;11.22;5.8;3.33;4.19;3.63;1.42;2.44;4.37;2.65;9.51;6.38;3.21;1.17;4.98;4.01;9.95;3.23;1.31;15.59;1.93;2.57;3.58;7.99;4.14;1.97;3.64;1.97;1.5;23.18;;;1.75;0.86;1.01;1.34;12.16;0.58
NO2;uur;µg/m³;2024-06-19T14:00:00+01:00;2024-06-19T15:00:00+01:00;2.29;2.82;2.84;11.76;2.81;7.43;1.49;8;9.95;22.99;2.88;4.85;3.24;3.02;1.71;2.85;1.85;8.76;4.99;4.98;0.77;6.01;3.71;9.56;2.61;1.31;17.3;1.95;3.7;2.13;6.96;3.3;1.96;3.91;1.58;1.93;21.03;6.16;;1.54;1.21;0.85;1.62;11.5;0.59
NO2;uur;µg/m³;2024-06-19T15:00:00+01:00;2024-06-19T16:00:00+01:00;2.62;4.82;3.11;14.05;2.86;12.21;3.05;8.95;15.95;10.12;3.33;4.61;2.85;3.46;3.05;3.12;1.76;7.59;5.21;5.83;0.65;4.11;3.48;9.05;3.25;1.46;15.55;1.69;2.28;2.61;5.13;1.91;1.97;4.26;2.21;1.83;25.87;7.22;;1.51;1.1;1;1.32;10.05;0.39
NO2;uur;µg/m³;2024-06-19T16:00:00+01:00;2024-06-19T17:00:00+01:00;2.79;3.46;2.66;14.02;2.52;20.43;2.39;8.82;11.83;6.17;3.47;5.23;2.85;4.74;2.27;2.01;3.06;5.95;4.93;5.78;1.38;6.19;4.45;9.01;3.68;1.4;12.47;1.71;2.19;2.45;7.41;1.75;2.52;3.12;2.56;2.28;29.71;9.2;;1.63;1.2;0.94;1.93;10.43;0.47
NO2;uur;µg/m³;2024-06-19T17:00:00+01:00;2024-06-19T18:00:00+01:00;2.46;3.66;2.94;10.84;2.59;15.93;2.31;9.77;10.18;5.79;3.89;4.62;3.41;2.21;3.68;3.42;2.81;4.62;4.27;5.59;1.32;5.52;3.62;8.69;3.18;1.02;11.64;1.49;1.82;2.21;6.86;1.96;2.32;3.45;2.31;1.61;26.77;8.02;;2.21;1.22;0.84;1.49;8.34;1.03
NO2;uur;µg/m³;2024-06-19T18:00:00+01:00;2024-06-19T19:00:00+01:00;2.14;5.45;2.85;11.97;3.41;14.54;2.93;8.94;7.22;4.49;4.33;4.24;3.97;1.99;5.52;4.3;2.96;4.48;4.93;5.14;1.08;6.75;4.44;8.08;4.12;1.08;13.22;1.8;1.79;2.22;6.75;2.1;2.34;5.14;2.84;2.09;23.07;8.7;;2.24;1.06;1.29;1.61;6.94;0.48
NO2;uur;µg/m³;2024-06-19T19:00:00+01:00;2024-06-19T20:00:00+01:00;2.69;11.86;3.17;9.1;3.17;34.16;3.47;9.65;6.95;5.47;4.87;5.3;4.35;1.97;7.56;4.71;3.46;5.92;6.19;6.17;2.17;5.57;3.32;7.89;2.85;1.48;8.94;3.72;1.72;2.02;6.46;1.85;2.69;3.81;3.21;2.03;30.51;8.88;;1.87;1.55;1.32;2.1;10.24;1
NO2;uur;µg/m³;2024-06-19T20:00:00+01:00;2024-06-19T21:00:00+01:00;5.07;13.17;3.61;15.7;6.92;57.23;3.88;12.13;8.22;6.79;5.17;8.57;4.87;2.45;10.58;7.71;3.7;6.91;8.2;5.05;4.13;6.92;5.19;8.91;3.92;1.33;6.5;2.44;1.79;2.94;6.29;3.46;5.06;12.84;3.74;2.51;26.79;10.38;;2.11;4;2.35;2.77;8.7;1.72
NO2;uur;µg/m³;2024-06-19T21:00:00+01:00;2024-06-19T22:00:00+01:00;4.4;5.83;5.45;17.01;14.53;86.57;5.22;13.23;13.93;6.71;7.28;10.3;6.07;4.02;11.07;18.21;6.48;13.68;13.62;6.98;7.53;9.66;8.95;14.96;7.39;1.35;5.86;2.52;2.27;7.59;10.58;10.68;8.32;4.2;3.18;4.02;32.53;11.63;;1.91;2.94;3.63;3.36;18.61;2.51
NO2;uur;µg/m³;2024-06-19T22:00:00+01:00;2024-06-19T23:00:00+01:00;4.4;6.86;6.79;10.64;7.21;70.86;7.61;11.16;9.04;9.45;4.73;9.22;6.38;5.68;7.26;23.95;9.3;18.94;13.19;8.89;7.63;9.63;12.79;17.11;12.19;1.96;8.28;3.17;3.11;6.45;9.39;9.99;7.94;4.38;3.12;5.89;29.99;11.33;;1.93;3.14;3.23;1.66;14.56;3.59
NO2;uur;µg/m³;2024-06-19T23:00:00+01:00;2024-06-20T00:00:00+01:00;4.29;8.27;4.5;8.3;6.46;52.94;6.94;7.48;8.79;5.74;4.56;10.37;7.61;5.56;7.21;16.43;14.03;19.14;12.87;12.87;5.33;14.72;18.21;14.39;16.26;1.87;5.02;2.49;3.98;9.03;8.25;12.58;10.68;5.47;3.68;4.06;22.57;12.18;;2.1;3.56;3.88;2.41;22.44;3.76
NO2;uur;µg/m³;2024-06-20T00:00:00+01:00;2024-06-20T01:00:00+01:00;6.48;8.48;4.12;6.77;5.94;79.75;6.79;6.32;5.85;7.85;6.98;14.78;7.14;6.04;15.49;13.27;12.65;12.27;;11.23;4.17;10.84;18.16;12.21;13.31;1.42;;3.74;5.38;6.68;6.16;12.7;5.81;4.82;3.63;4;11.18;7.18;;2.59;3.23;3.62;2.6;10.07;3.36
